,year,state_code,state_name,municipal_code,municipal_name,asset_affected,crime_type,crime_subtype,modality,january,feburary,march,april,may,june,july,august,september,october,november,december,geo-id,population,total_crime
60152,2016,14,Jalisco,14103,Tonila,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,0,0,0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,102,7256,8.0
60162,2016,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60163,2016,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,102,7256,3.0
60167,2016,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102,7256,1.0
60169,2016,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60171,2016,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,2,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,102,7256,4.0
60174,2017,14,Jalisco,14103,Tonila,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102,7256,1.0
60178,2017,14,Jalisco,14103,Tonila,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60212,2017,14,Jalisco,14103,Tonila,El patrimonio,Robo,Robo a casa habitación,Sin violencia,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,102,7256,2.0
60213,2017,14,Jalisco,14103,Tonila,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60214,2017,14,Jalisco,14103,Tonila,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60221,2017,14,Jalisco,14103,Tonila,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,102,7256,4.0
60244,2017,14,Jalisco,14103,Tonila,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,2.0
60246,2017,14,Jalisco,14103,Tonila,El patrimonio,Robo,Otros robos,Sin violencia,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,3.0
60248,2017,14,Jalisco,14103,Tonila,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102,7256,1.0
60250,2017,14,Jalisco,14103,Tonila,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,2,0,0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,102,7256,8.0
60251,2017,14,Jalisco,14103,Tonila,El patrimonio,Despojo,Despojo,Despojo,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,3.0
60253,2017,14,Jalisco,14103,Tonila,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60260,2017,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60265,2017,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60267,2017,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60269,2017,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,0,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,102,7256,3.0
60270,2018,14,Jalisco,14103,Tonila,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102,7256,1.0
60274,2018,14,Jalisco,14103,Tonila,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60319,2018,14,Jalisco,14103,Tonila,El patrimonio,Robo,Robo a transportista,Con violencia,2,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,6.0
60320,2018,14,Jalisco,14103,Tonila,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102,7256,1.0
60345,2018,14,Jalisco,14103,Tonila,El patrimonio,Fraude,Fraude,Fraude,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102,7256,1.0
60348,2018,14,Jalisco,14103,Tonila,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,0,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,20.0
60349,2018,14,Jalisco,14103,Tonila,El patrimonio,Despojo,Despojo,Despojo,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102,7256,2.0
60351,2018,14,Jalisco,14103,Tonila,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102,7256,1.0
60359,2018,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60363,2018,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102,7256,1.0
60367,2018,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,0,0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,102,7256,4.0
60368,2019,14,Jalisco,14103,Tonila,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102,7256,1.0
60369,2019,14,Jalisco,14103,Tonila,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102,7256,1.0
60371,2019,14,Jalisco,14103,Tonila,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102,7256,2.0
60379,2019,14,Jalisco,14103,Tonila,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102,7256,3.0
60420,2019,14,Jalisco,14103,Tonila,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,102,7256,2.0
60442,2019,14,Jalisco,14103,Tonila,El patrimonio,Robo,Otros robos,Sin violencia,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60443,2019,14,Jalisco,14103,Tonila,El patrimonio,Fraude,Fraude,Fraude,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60444,2019,14,Jalisco,14103,Tonila,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60446,2019,14,Jalisco,14103,Tonila,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,102,7256,6.0
60449,2019,14,Jalisco,14103,Tonila,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102,7256,1.0
60463,2019,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,2.0
60465,2019,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102,7256,1.0
60529,2020,14,Jalisco,14103,Tonila,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60534,2020,14,Jalisco,14103,Tonila,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60559,2020,14,Jalisco,14103,Tonila,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,7256,1.0
60575,2015,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,103,4435,2.0
60579,2015,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103,4435,1.0
60584,2015,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60615,2015,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60628,2015,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo a negocio,Sin violencia,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60638,2015,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Otros robos,Sin violencia,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,103,4435,4.0
60640,2015,14,Jalisco,14104,Totatiche,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103,4435,1.0
60641,2015,14,Jalisco,14104,Totatiche,El patrimonio,Extorsión,Extorsión,Extorsión,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103,4435,1.0
60642,2015,14,Jalisco,14104,Totatiche,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103,4435,2.0
60645,2015,14,Jalisco,14104,Totatiche,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103,4435,1.0
60648,2015,14,Jalisco,14104,Totatiche,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103,4435,1.0
60652,2015,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,103,4435,3.0
60661,2015,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103,4435,3.0
60673,2016,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103,4435,4.0
60702,2016,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo a casa habitación,Sin violencia,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103,4435,1.0
60727,2016,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103,4435,1.0
60728,2016,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103,4435,2.0
60736,2016,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Otros robos,Sin violencia,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,103,4435,3.0
60739,2016,14,Jalisco,14104,Totatiche,El patrimonio,Extorsión,Extorsión,Extorsión,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103,4435,1.0
60740,2016,14,Jalisco,14104,Totatiche,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60743,2016,14,Jalisco,14104,Totatiche,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103,4435,2.0
60747,2016,14,Jalisco,14104,Totatiche,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60750,2016,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60751,2016,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,2.0
60752,2016,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103,4435,1.0
60759,2016,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,103,4435,2.0
60760,2017,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60769,2017,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,3.0
60771,2017,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60775,2017,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103,4435,1.0
60791,2017,14,Jalisco,14104,Totatiche,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103,4435,1.0
60800,2017,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo a casa habitación,Sin violencia,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103,4435,2.0
60823,2017,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60826,2017,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103,4435,2.0
60832,2017,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60834,2017,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Otros robos,Sin violencia,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103,4435,2.0
60838,2017,14,Jalisco,14104,Totatiche,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,2.0
60839,2017,14,Jalisco,14104,Totatiche,El patrimonio,Despojo,Despojo,Despojo,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60841,2017,14,Jalisco,14104,Totatiche,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,103,4435,4.0
60844,2017,14,Jalisco,14104,Totatiche,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103,4435,1.0
60849,2017,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,103,4435,2.0
60858,2018,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60867,2018,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60869,2018,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103,4435,1.0
60870,2018,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60873,2018,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,103,4435,2.0
60890,2018,14,Jalisco,14104,Totatiche,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,2.0
60898,2018,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo a casa habitación,Sin violencia,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60924,2018,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,103,4435,3.0
60932,2018,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Otros robos,Sin violencia,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,2.0
60933,2018,14,Jalisco,14104,Totatiche,El patrimonio,Fraude,Fraude,Fraude,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103,4435,1.0
60936,2018,14,Jalisco,14104,Totatiche,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60937,2018,14,Jalisco,14104,Totatiche,El patrimonio,Despojo,Despojo,Despojo,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60939,2018,14,Jalisco,14104,Totatiche,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,103,4435,2.0
60942,2018,14,Jalisco,14104,Totatiche,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,103,4435,2.0
60946,2018,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103,4435,1.0
60947,2018,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,103,4435,3.0
60955,2018,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60958,2019,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60962,2019,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,103,4435,3.0
60965,2019,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60967,2019,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,3.0
60988,2019,14,Jalisco,14104,Totatiche,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,103,4435,4.0
60989,2019,14,Jalisco,14104,Totatiche,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
60996,2019,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo a casa habitación,Sin violencia,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103,4435,2.0
61000,2019,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
61022,2019,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
61030,2019,14,Jalisco,14104,Totatiche,El patrimonio,Robo,Otros robos,Sin violencia,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,2.0
61031,2019,14,Jalisco,14104,Totatiche,El patrimonio,Fraude,Fraude,Fraude,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
61033,2019,14,Jalisco,14104,Totatiche,El patrimonio,Extorsión,Extorsión,Extorsión,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
61034,2019,14,Jalisco,14104,Totatiche,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,103,4435,4.0
61037,2019,14,Jalisco,14104,Totatiche,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,103,4435,5.0
61041,2019,14,Jalisco,14104,Totatiche,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
61045,2019,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,103,4435,3.0
61053,2019,14,Jalisco,14104,Totatiche,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103,4435,1.0
61055,2020,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
61069,2020,14,Jalisco,14104,Totatiche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4435,1.0
